#Locus	Allele	Ethnicity/Country	Freq	AlleleCount	FamCount	SampleCount
HLA-C	C*15	Global	0.043914	167	156	313
HLA-C	C*16	Global	0.032342	123	111	261
HLA-C	C*17	Global	0.019721	75	70	156
HLA-C	C*18	Global	0.002104	8	8	18
HLA-C	C*01	GREECE	0.04	4	4	8
HLA-C	C*02	GREECE	0.08	8	7	16
HLA-C	C*03	GREECE	0.06	6	5	11
HLA-C	C*04	GREECE	0.2	20	16	39
HLA-C	C*05	GREECE	0.03	3	3	7
HLA-C	C*06	GREECE	0.05	5	5	10
HLA-C	C*07	GREECE	0.19	19	17	36
HLA-C	C*08	GREECE	0.02	2	2	3
HLA-C	C*12	GREECE	0.13	13	11	24
HLA-C	C*14	GREECE	0.05	5	4	10
HLA-C	C*15	GREECE	0.08	8	7	13
HLA-C	C*16	GREECE	0.03	3	3	7
HLA-C	C*17	GREECE	0.04	4	3	8
HLA-C	C*18	GREECE	0	0	0	0
HLA-C	C*01	HIS	0.080509	19	17	37
HLA-C	C*02	HIS	0.033899	8	8	15
HLA-C	C*03	HIS	0.144069	34	34	68
HLA-C	C*04	HIS	0.152542	36	29	72
HLA-C	C*05	HIS	0.04661	11	9	24
HLA-C	C*06	HIS	0.050848	12	12	24
HLA-C	C*07	HIS	0.237289	56	47	113
HLA-C	C*08	HIS	0.084746	20	19	45
HLA-C	C*12	HIS	0.055085	13	12	26
HLA-C	C*14	HIS	0.008475	2	2	4
HLA-C	C*15	HIS	0.029661	7	7	12
HLA-C	C*16	HIS	0.059322	14	12	26
HLA-C	C*17	HIS	0.01695	4	4	8
HLA-C	C*18	HIS	0	0	0	0
HLA-C	C*01	ITALY	0.037879	10	8	19
HLA-C	C*02	ITALY	0.064394	17	15	30
HLA-C	C*03	ITALY	0.090911	24	24	48
HLA-C	C*04	ITALY	0.181819	48	38	90
HLA-C	C*05	ITALY	0.045455	12	12	19
HLA-C	C*06	ITALY	0.07197	19	18	32
HLA-C	C*07	ITALY	0.227273	60	55	111
HLA-C	C*08	ITALY	0.034091	9	9	15
HLA-C	C*12	ITALY	0.07197	19	17	32
HLA-C	C*14	ITALY	0.022728	6	6	10
HLA-C	C*15	ITALY	0.060606	16	14	31
HLA-C	C*16	ITALY	0.053031	14	13	28
HLA-C	C*17	ITALY	0.037879	10	10	17
HLA-C	C*18	ITALY	0	0	0	0
HLA-C	C*01	KUWAIT	0.034783	4	4	8
HLA-C	C*02	KUWAIT	0.008696	1	1	2
HLA-C	C*03	KUWAIT	0.069565	8	7	16
HLA-C	C*04	KUWAIT	0.2	23	19	43
HLA-C	C*05	KUWAIT	0	0	0	0
HLA-C	C*06	KUWAIT	0.173913	20	16	40
HLA-C	C*07	KUWAIT	0.260871	30	28	59
HLA-C	C*08	KUWAIT	0.017392	2	2	3
HLA-C	C*12	KUWAIT	0.069565	8	7	17
HLA-C	C*14	KUWAIT	0.017391	2	2	7
HLA-C	C*15	KUWAIT	0.043478	5	4	10
HLA-C	C*16	KUWAIT	0.052174	6	6	15
HLA-C	C*17	KUWAIT	0.052174	6	4	11
HLA-C	C*18	KUWAIT	0	0	0	0
HLA-C	C*01	OTHER	0	0	0	0
HLA-C	C*02	OTHER	0	0	0	0
HLA-C	C*03	OTHER	0.045455	1	1	2
HLA-C	C*04	OTHER	0.318182	7	5	15
HLA-C	C*05	OTHER	0	0	0	0
HLA-C	C*06	OTHER	0.090909	2	2	3
HLA-C	C*07	OTHER	0.136365	3	3	5
HLA-C	C*08	OTHER	0	0	0	0
HLA-C	C*12	OTHER	0.136364	3	3	4
HLA-C	C*14	OTHER	0	0	0	0
HLA-C	C*15	OTHER	0.136364	3	3	5
HLA-C	C*16	OTHER	0.09091	2	2	5
HLA-C	C*17	OTHER	0.045455	1	1	3
HLA-C	C*18	OTHER	0	0	0	0
HLA-C	C*01	SWITZERLAND	0.046512	2	1	5
HLA-C	C*02	SWITZERLAND	0.116279	5	4	14
HLA-C	C*03	SWITZERLAND	0.046512	2	2	4
HLA-C	C*04	SWITZERLAND	0.186047	8	6	22
HLA-C	C*05	SWITZERLAND	0.046512	2	1	3
HLA-C	C*06	SWITZERLAND	0.093023	4	4	8
HLA-C	C*07	SWITZERLAND	0.255815	11	10	24
HLA-C	C*08	SWITZERLAND	0.023256	1	1	2
HLA-C	C*12	SWITZERLAND	0.046512	2	2	5
HLA-C	C*14	SWITZERLAND	0	0	0	0
HLA-C	C*15	SWITZERLAND	0.023256	1	1	3
HLA-C	C*16	SWITZERLAND	0.046512	2	1	4
HLA-C	C*17	SWITZERLAND	0.046512	2	2	8
HLA-C	C*18	SWITZERLAND	0.023256	1	1	3
HLA-DPA1	DPA1*01	AFA	0.365671	49	42	95
HLA-DPA1	DPA1*02	AFA	0.477612	64	55	122
HLA-DPA1	DPA1*03	AFA	0.126866	17	16	34
HLA-DPA1	DPA1*04	AFA	0.029851	4	4	9
HLA-DPA1	DPA1*01	ARGENTINA	0.755225	253	178	406
HLA-DPA1	DPA1*02	ARGENTINA	0.241791	81	73	137
HLA-DPA1	DPA1*03	ARGENTINA	0.002985	1	1	2
HLA-DPA1	DPA1*04	ARGENTINA	0	0	0	0
HLA-DPA1	DPA1*01	ASI	0.426087	98	79	196
HLA-DPA1	DPA1*02	ASI	0.556522	128	76	268
HLA-DPA1	DPA1*03	ASI	0	0	0	0
HLA-DPA1	DPA1*04	ASI	0.017391	4	4	6
HLA-DPA1	DPA1*01	AUSTRIA	0.775	31	25	67
HLA-DPA1	DPA1*02	AUSTRIA	0.2	8	8	10
HLA-DPA1	DPA1*03	AUSTRIA	0.025	1	1	1
HLA-DPA1	DPA1*04	AUSTRIA	0	0	0	0
HLA-DPA1	DPA1*01	BRAZIL	0.653846	170	126	526
HLA-DPA1	DPA1*02	BRAZIL	0.303845	79	70	248
HLA-DPA1	DPA1*03	BRAZIL	0.030769	8	8	25
HLA-DPA1	DPA1*04	BRAZIL	0.011538	3	2	9
HLA-DPA1	DPA1*01	CZECH	0.847304	283	207	421
HLA-DPA1	DPA1*02	CZECH	0.152694	51	47	81
HLA-DPA1	DPA1*03	CZECH	0	0	0	0
HLA-DPA1	DPA1*04	CZECH	0	0	0	0
HLA-DPA1	DPA1*01	EGYPT	0.696428	39	27	108
HLA-DPA1	DPA1*02	EGYPT	0.285714	16	14	37
HLA-DPA1	DPA1*03	EGYPT	0.017857	1	1	1
HLA-DPA1	DPA1*04	EGYPT	0	0	0	0
HLA-DPA1	DPA1*01	EUR	0.772357	285	219	550
HLA-DPA1	DPA1*02	EUR	0.216802	80	73	172
HLA-DPA1	DPA1*03	EUR	0.00813	3	3	5
HLA-DPA1	DPA1*04	EUR	0.00271	1	1	2
HLA-DPA1	DPA1*01	GERMANY	0.818519	221	154	389
HLA-DPA1	DPA1*02	GERMANY	0.181481	49	45	89
HLA-DPA1	DPA1*03	GERMANY	0	0	0	0
HLA-DPA1	DPA1*04	GERMANY	0	0	0	0
HLA-DPA1	DPA1*01	Global	0.722375	1837	1325	3580
HLA-DPA1	DPA1*02	Global	0.257569	655	548	1362
HLA-DPA1	DPA1*03	Global	0.015336	39	37	90
HLA-DPA1	DPA1*04	Global	0.004719	12	11	26
HLA-DPA1	DPA1*01	GREECE	0.84	84	59	164
HLA-DPA1	DPA1*02	GREECE	0.16	16	14	28
HLA-DPA1	DPA1*03	GREECE	0	0	0	0
HLA-DPA1	DPA1*04	GREECE	0	0	0	0
HLA-DPA1	DPA1*01	HIS	0.804256	189	120	378
HLA-DPA1	DPA1*02	HIS	0.182978	43	42	88
HLA-DPA1	DPA1*03	HIS	0.012766	3	2	6
HLA-DPA1	DPA1*04	HIS	0	0	0	0
HLA-DPA1	DPA1*01	KUWAIT	0.782609	90	69	185
HLA-DPA1	DPA1*02	KUWAIT	0.208696	24	19	44
HLA-DPA1	DPA1*03	KUWAIT	0.008696	1	1	2
HLA-DPA1	DPA1*04	KUWAIT	0	0	0	0
HLA-DPA1	DPA1*01	OTHER	0.772727	17	12	35
HLA-DPA1	DPA1*02	OTHER	0.227273	5	4	7
HLA-DPA1	DPA1*03	OTHER	0	0	0	0
HLA-DPA1	DPA1*04	OTHER	0	0	0	0
HLA-DPA1	DPA1*01	SWITZERLAND	0.651163	28	11	60
HLA-DPA1	DPA1*02	SWITZERLAND	0.255814	11	10	31
HLA-DPA1	DPA1*03	SWITZERLAND	0.093023	4	4	14
HLA-DPA1	DPA1*04	SWITZERLAND	0	0	0	0
HLA-DPB1	DPB1*01	AFA	0.273381	38	28	73
HLA-DPB1	DPB1*02	AFA	0.115108	16	15	28
HLA-DPB1	DPB1*03	AFA	0.021583	3	3	5
HLA-DPB1	DPB1*04	AFA	0.151079	21	20	42
HLA-DPB1	DPB1*05	AFA	0.014388	2	2	3
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	AFA	0	0	0	0
HLA-DPB1	DPB1*06	AFA	0	0	0	0
HLA-DPB1	DPB1*09	AFA	0	0	0	0
HLA-DPB1	DPB1*10	AFA	0.007194	1	1	2
HLA-DPB1	DPB1*104	AFA	0.043165	6	6	12
HLA-DPB1	DPB1*105	AFA	0.143885	20	17	43
HLA-DPB1	DPB1*106	AFA	0.007194	1	1	3
HLA-DPB1	DPB1*11	AFA	0.035971	5	5	8
HLA-DPB1	DPB1*124	AFA	0	0	0	0
HLA-DPB1	DPB1*126	AFA	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	AFA	0.057554	8	8	16
HLA-DPB1	DPB1*131	AFA	0.028777	4	4	7
HLA-DPB1	DPB1*135	AFA	0	0	0	0
HLA-DPB1	DPB1*138	AFA	0	0	0	0
HLA-DPB1	DPB1*14	AFA	0	0	0	0
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	AFA	0	0	0	0
HLA-DPB1	DPB1*15	AFA	0	0	0	0
HLA-DPB1	DPB1*16	AFA	0	0	0	0
HLA-DPB1	DPB1*17	AFA	0.043165	6	7	12
HLA-DPB1	DPB1*18	AFA	0.05036	7	7	16
HLA-DPB1	DPB1*19	AFA	0	0	0	0
HLA-DPB1	DPB1*20	AFA	0	0	0	0
HLA-DPB1	DPB1*21	AFA	0	0	0	0
HLA-DPB1	DPB1*23	AFA	0	0	0	0
HLA-DPB1	DPB1*26	AFA	0	0	0	0
HLA-DPB1	DPB1*27	AFA	0	0	0	0
HLA-DPB1	DPB1*29	AFA	0	0	0	0
HLA-DPB1	DPB1*296	AFA	0	0	0	0
HLA-DPB1	DPB1*30	AFA	0	0	0	0
HLA-DPB1	DPB1*31	AFA	0	0	0	0
HLA-DPB1	DPB1*338	AFA	0	0	0	0
HLA-DPB1	DPB1*34	AFA	0	0	0	0
HLA-DPB1	DPB1*351	AFA	0	0	0	0
HLA-DPB1	DPB1*369	AFA	0	0	0	0
HLA-DPB1	DPB1*39	AFA	0	0	0	0
HLA-DPB1	DPB1*398	AFA	0	0	0	0
HLA-DPB1	DPB1*40	AFA	0	0	0	0
HLA-DPB1	DPB1*41	AFA	0	0	0	0
HLA-DPB1	DPB1*414	AFA	0	0	0	0
HLA-DPB1	DPB1*416	AFA	0	0	0	0
HLA-DPB1	DPB1*45	AFA	0	0	0	0
HLA-DPB1	DPB1*46	AFA	0	0	0	0
HLA-DPB1	DPB1*48	AFA	0	0	0	0
HLA-DPB1	DPB1*50	AFA	0	0	0	0
HLA-DPB1	DPB1*519	AFA	0	0	0	0
HLA-DPB1	DPB1*55	AFA	0	0	0	0
HLA-DPB1	DPB1*71	AFA	0	0	0	0
HLA-DPB1	DPB1*85	AFA	0.007194	1	1	3
HLA-DPB1	DPB1*88	AFA	0	0	0	0
HLA-DPB1	DPB1*01	ARGENTINA	0.043605	15	13	28
HLA-DPB1	DPB1*02	ARGENTINA	0.127907	44	36	68
HLA-DPB1	DPB1*03	ARGENTINA	0.05814	20	20	35
HLA-DPB1	DPB1*04	ARGENTINA	0.459303	158	112	249
HLA-DPB1	DPB1*05	ARGENTINA	0.037791	13	13	23
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*06	ARGENTINA	0.011628	4	4	6
HLA-DPB1	DPB1*09	ARGENTINA	0.008721	3	3	6
HLA-DPB1	DPB1*10	ARGENTINA	0.014535	5	5	8
HLA-DPB1	DPB1*104	ARGENTINA	0.031977	11	10	18
HLA-DPB1	DPB1*105	ARGENTINA	0.043605	15	11	25
HLA-DPB1	DPB1*106	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*11	ARGENTINA	0.020349	7	7	11
HLA-DPB1	DPB1*124	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*126	ARGENTINA	0.017442	6	4	10
HLA-DPB1	DPB1*13/DPB1*107	ARGENTINA	0.034884	12	11	18
HLA-DPB1	DPB1*131	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*135	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*138	ARGENTINA	0.005814	2	2	2
HLA-DPB1	DPB1*14	ARGENTINA	0.034884	12	12	18
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*15	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*16	ARGENTINA	0.008721	3	3	6
HLA-DPB1	DPB1*17	ARGENTINA	0.011628	4	4	7
HLA-DPB1	DPB1*18	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*19	ARGENTINA	0.011628	4	4	8
HLA-DPB1	DPB1*20	ARGENTINA	0.005814	2	2	4
HLA-DPB1	DPB1*21	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*23	ARGENTINA	0.002907	1	1	2
HLA-DPB1	DPB1*26	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*27	ARGENTINA	0.005814	2	1	4
HLA-DPB1	DPB1*29	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*296	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*30	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*31	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*338	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*34	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*351	ARGENTINA	0.002907	1	1	1
HLA-DPB1	DPB1*369	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*39	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*398	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*40	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*41	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*414	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*416	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*45	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*46	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*48	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*50	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*519	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*55	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*71	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*85	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*88	ARGENTINA	0	0	0	0
HLA-DPB1	DPB1*01	ASI	0.03913	9	5	20
HLA-DPB1	DPB1*02	ASI	0.178261	41	35	78
HLA-DPB1	DPB1*03	ASI	0.034783	8	8	18
HLA-DPB1	DPB1*04	ASI	0.208696	48	38	95
HLA-DPB1	DPB1*05	ASI	0.286957	66	38	139
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	ASI	0	0	0	0
HLA-DPB1	DPB1*06	ASI	0	0	0	0
HLA-DPB1	DPB1*09	ASI	0.004348	1	1	2
HLA-DPB1	DPB1*10	ASI	0	0	0	0
HLA-DPB1	DPB1*104	ASI	0.021739	5	4	13
HLA-DPB1	DPB1*105	ASI	0	0	0	0
HLA-DPB1	DPB1*106	ASI	0	0	0	0
HLA-DPB1	DPB1*11	ASI	0.004348	1	1	2
HLA-DPB1	DPB1*124	ASI	0	0	0	0
HLA-DPB1	DPB1*126	ASI	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	ASI	0.073913	17	14	33
HLA-DPB1	DPB1*131	ASI	0	0	0	0
HLA-DPB1	DPB1*135	ASI	0.021739	5	5	10
HLA-DPB1	DPB1*138	ASI	0	0	0	0
HLA-DPB1	DPB1*14	ASI	0.017391	4	4	9
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	ASI	0	0	0	0
HLA-DPB1	DPB1*15	ASI	0	0	0	0
HLA-DPB1	DPB1*16	ASI	0	0	0	0
HLA-DPB1	DPB1*17	ASI	0.021739	5	5	10
HLA-DPB1	DPB1*18	ASI	0	0	0	0
HLA-DPB1	DPB1*19	ASI	0.008696	2	2	4
HLA-DPB1	DPB1*20	ASI	0	0	0	0
HLA-DPB1	DPB1*21	ASI	0.034783	8	6	19
HLA-DPB1	DPB1*23	ASI	0.013043	3	2	5
HLA-DPB1	DPB1*26	ASI	0.021739	5	5	10
HLA-DPB1	DPB1*27	ASI	0	0	0	0
HLA-DPB1	DPB1*29	ASI	0	0	0	0
HLA-DPB1	DPB1*296	ASI	0.004348	1	1	1
HLA-DPB1	DPB1*30	ASI	0	0	0	0
HLA-DPB1	DPB1*31	ASI	0	0	0	0
HLA-DPB1	DPB1*338	ASI	0	0	0	0
HLA-DPB1	DPB1*34	ASI	0	0	0	0
HLA-DPB1	DPB1*351	ASI	0	0	0	0
HLA-DPB1	DPB1*369	ASI	0	0	0	0
HLA-DPB1	DPB1*39	ASI	0	0	0	0
HLA-DPB1	DPB1*398	ASI	0	0	0	0
HLA-DPB1	DPB1*40	ASI	0	0	0	0
HLA-DPB1	DPB1*41	ASI	0	0	0	0
HLA-DPB1	DPB1*414	ASI	0.004348	1	1	2
HLA-DPB1	DPB1*416	ASI	0	0	0	0
HLA-DPB1	DPB1*45	ASI	0	0	0	0
HLA-DPB1	DPB1*46	ASI	0	0	0	0
HLA-DPB1	DPB1*48	ASI	0	0	0	0
HLA-DPB1	DPB1*50	ASI	0	0	0	0
HLA-DPB1	DPB1*519	ASI	0	0	0	0
HLA-DPB1	DPB1*55	ASI	0	0	0	0
HLA-DPB1	DPB1*71	ASI	0	0	0	0
HLA-DPB1	DPB1*85	ASI	0	0	0	0
HLA-DPB1	DPB1*88	ASI	0	0	0	0
HLA-DPB1	DPB1*01	AUSTRIA	0.025	1	1	2
HLA-DPB1	DPB1*02	AUSTRIA	0.175	7	7	17
HLA-DPB1	DPB1*03	AUSTRIA	0.05	2	2	4
HLA-DPB1	DPB1*04	AUSTRIA	0.45	18	13	38
HLA-DPB1	DPB1*05	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*06	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*09	AUSTRIA	0.025	1	1	1
HLA-DPB1	DPB1*10	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*104	AUSTRIA	0.1	4	3	8
HLA-DPB1	DPB1*105	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*106	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*11	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*124	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*126	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*131	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*135	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*138	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*14	AUSTRIA	0.1	4	4	5
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*15	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*16	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*17	AUSTRIA	0.025	1	1	1
HLA-DPB1	DPB1*18	AUSTRIA	0.025	1	1	1
HLA-DPB1	DPB1*19	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*20	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*21	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*23	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*26	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*27	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*29	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*296	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*30	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*31	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*338	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*34	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*351	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*369	AUSTRIA	0.025	1	1	1
HLA-DPB1	DPB1*39	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*398	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*40	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*41	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*414	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*416	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*45	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*46	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*48	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*50	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*519	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*55	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*71	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*85	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*88	AUSTRIA	0	0	0	0
HLA-DPB1	DPB1*01	BRAZIL	0.088461	23	19	71
HLA-DPB1	DPB1*02	BRAZIL	0.142308	37	29	113
HLA-DPB1	DPB1*03	BRAZIL	0.053846	14	13	45
HLA-DPB1	DPB1*04	BRAZIL	0.388462	101	73	317
HLA-DPB1	DPB1*05	BRAZIL	0.015385	4	4	14
HLA-DPB1	DPB1*05/DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*06	BRAZIL	0.007692	2	2	4
HLA-DPB1	DPB1*09	BRAZIL	0.007692	2	2	5
HLA-DPB1	DPB1*10	BRAZIL	0.019231	5	5	13
HLA-DPB1	DPB1*104	BRAZIL	0.042308	11	11	33
HLA-DPB1	DPB1*105	BRAZIL	0.034615	9	9	21
HLA-DPB1	DPB1*106	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*11	BRAZIL	0.023077	6	6	23
HLA-DPB1	DPB1*124	BRAZIL	0.003846	1	1	4
HLA-DPB1	DPB1*126	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*13/DPB1*107	BRAZIL	0.034615	9	9	34
HLA-DPB1	DPB1*131	BRAZIL	0.019231	5	4	12
HLA-DPB1	DPB1*135	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*138	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*14	BRAZIL	0.023077	6	6	16
HLA-DPB1	DPB1*140/DPB1*170/DPB1*171/DPB1*223/DPB1*226/DPB1*22/DPB1*284/DPB1*300/DPB1*301/DPB1*317/DPB1*330/DPB1*331/DPB1*38/DPB1*395/DPB1*473/DPB1*495/DPB1*527/DPB1*97	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*15	BRAZIL	0.003846	1	1	3
HLA-DPB1	DPB1*16	BRAZIL	0.003846	1	1	4
HLA-DPB1	DPB1*17	BRAZIL	0.046154	12	12	42
HLA-DPB1	DPB1*18	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*19	BRAZIL	0.003846	1	1	2
HLA-DPB1	DPB1*20	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*21	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*23	BRAZIL	0.003846	1	1	2
HLA-DPB1	DPB1*26	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*27	BRAZIL	0.007692	2	2	6
HLA-DPB1	DPB1*29	BRAZIL	0.003846	1	1	3
HLA-DPB1	DPB1*296	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*30	BRAZIL	0.003846	1	1	7
HLA-DPB1	DPB1*31	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*338	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*34	BRAZIL	0.003846	1	1	2
HLA-DPB1	DPB1*351	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*369	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*39	BRAZIL	0.011538	3	3	11
HLA-DPB1	DPB1*398	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*40	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*41	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*414	BRAZIL	0.003846	1	1	2
HLA-DPB1	DPB1*416	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*45	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*46	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*48	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*50	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*519	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*55	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*71	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*85	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*88	BRAZIL	0	0	0	0
HLA-DPB1	DPB1*01	CHINA	0.005988	4	3	6
HLA-DPB1	DPB1*02	CHINA	0.229042	153	130	265
